HC1703,Interworld,Neil Gaiman,"Apr. 29th, 2008",Eos,9780061238987,239
HC2923,Saving Sky,Diane Stanley,"Jun. 12th, 2012",HarperCollins,9780061239076,208
HC1986,Skulduggery Pleasant(Skulduggery Pleasant (Paperback)),Derek Landy,"Aug. 25th, 2009",HarperCollins,9780061240904,416
HC2526,The Faceless Ones(Skulduggery Pleasant (Paperback)),Derek Landy,"Jun. 29th, 2010",HarperCollins,9780061240935,422
HC1832,Sisters of the Sword(Sisters of the Sword (Quality)),Maya Snow,"Jun. 30th, 2009",HarperCollins,9780061243899,277
HC1856,Bridge to Terabithia,Katherine Paterson,"Dec. 26th, 2006",HarperEntertainment,9780061253706,191
HC2785,Nightmare Academy #2(Nightmare Academy (Paperback)),Dean Lorey,"Sep. 30th, 2009",HarperCollins,9780061340475,320
HC0880,Monster War(Nightmare Academy (Paperback)),Dean Lorey,"Aug. 31st, 2010",Harper,9780061340505,291
HC1504,"Vampire Kisses Blood Relatives, Volume 1(Vampire Kisses Graphic Novels (Tokyopop))",Ellen Schreiber,"Oct. 31st, 2007",TokyoPop,9780061340819,128
HC1194,"Vampire Kisses Blood Relatives, Volume 2(Vampire Kisses Graphic Novels (Tokyopop))",Ellen Schreiber,"Oct. 31st, 2008",Katherine Tegen Books,9780061340826,192
HC3094,Wrath of the Bloodeye(Last Apprentice (Paperback)),Joseph Delaney,"Jul. 28th, 2009",Greenwillow Books,9780061344619,511
HC3028,Clash of the Demons(Last Apprentice (Paperback)),Joseph Delaney,"Jul. 27th, 2010",Greenwillow Books,9780061344640,395
HC3035,The Luxe(Luxe (Paperback)),Anna Godbersen,"Sep. 23rd, 2008",HarperCollins,9780061345685,433
156,The Measure of a Man: A Spiritual Autobiography,"['Sidney Poitier', '', '']",01/26/2007,HarperCollins Publishers,9780061357909,272
3181,The Making of a Radical: A Political Autobiography,"['Scott Nearing', '', '']",01/01/1972,HarperCollins Publishers,9780061360664,308
HC0800,"The Magic Thief, Book One(Magic Thief (Paper))",Sarah Prineas,"Apr. 21st, 2009",HarperTrophy,9780061375903,419
HC1704,Lost(Magic Thief (Paper)),Sarah Prineas,"Apr. 27th, 2010",HarperCollins,9780061375927,391
HC2095,Found(Magic Thief (Paper)),Sarah Prineas,"May. 24th, 2011",Harper,9780061375958,358
HC0627,Jellicoe Road,Melina Marchetta,"Mar. 9th, 2010",Harper Teen,9780061431852,419
HC1808,Nation,Terry Pratchett,"Sep. 22nd, 2009",HarperCollins,9780061433030,367
HC0608,I Shall Wear Midnight(Discworld),Terry Pratchett,"Sep. 27th, 2011",HarperCollins,9780061433061,368
HC0161,Gone(Gone (Paper)),Michael Grant,"Apr. 28th, 2009",Harper Teen,9780061448782,558
HC0471,Hunger(Gone (Paper)),Michael Grant,"Apr. 6th, 2010",Katherine Tegen Books,9780061449086,590
HC0415,Lies(Gone (Paper)),Michael Grant,"Apr. 5th, 2011",Katherine Tegen Books,9780061449116,447
HC0561,Plague(Gone (Paper)),Michael Grant,"Apr. 3rd, 2012",Katherine Tegen Books,9780061449147,492
HC1775,Fear(Gone),Michael Grant,"Apr. 2nd, 2013",Katherine Tegen Books,9780061449178,544
HC1545,The Summoning(Darkest Powers (Paperback)),Kelley Armstrong,"Mar. 31st, 2009",HarperCollins,9780061450549,390
HC1246,The Awakening(Darkest Powers (Paperback)),Kelley Armstrong,"Mar. 23rd, 2010",HarperCollins,9780061450556,360
HC1306,The Reckoning(Darkest Powers (Paperback)),Kelley Armstrong,"Apr. 12th, 2011",HarperCollins,9780061450563,391
HC2237,Jake Ransom and the Skull King's Shadow,James Rollins,"Feb. 9th, 2010",HarperCollins,9780061473814,397
HC2573,Abhorsen(Abhorsen Trilogy (Paperback)),Garth Nix,"Apr. 22nd, 2008",Eos,9780061474330,340
HC2358,Sabriel(Abhorsen Trilogy (Paperback)),Garth Nix,"Apr. 22nd, 2008",Eos,9780061474354,311
HC0804,House of Many Ways,Diana Wynne Jones,"May. 26th, 2009",Greenwillow Books,9780061477973,404
HC1769,Castle in the Air,Diana Wynne Jones,"Apr. 22nd, 2008",Eos,9780061478772,383
HC0234,Howl's Moving Castle,Diana Wynne Jones,"Apr. 22nd, 2008",Eos,9780061478789,429
HC1307,The Princess Diaries(Princess Diaries Books),Meg Cabot,"Mar. 25th, 2008",Harper Teen,9780061479939,228
HC2050,Wicked Lovely Challenge(Wicked Lovely: Desert Tales),Melissa Marr,"Apr. 30th, 2010",TokyoPop,9780061493492,176
HC2857,"Wicked Lovely: Desert Tales, Volume 1(Wicked Lovely: Desert Tales)",Melissa Marr,"May. 31st, 2009",HarperCollins,9780061493546,176
HC0650,The Fourth Apprentice(Warriors (Avon Paperback)),Erin Hunter,"Dec. 21st, 2010",Harper,9780061555114,368
HC0871,Fading Echoes(Warriors (Avon Paperback)),Erin Hunter,"Apr. 5th, 2011",HarperCollins,9780061555145,296
HC0626,Warriors: Omen of the Stars #3(Warriors (Avon Paperback)),Erin Hunter,"Dec. 27th, 2011",HarperCollins,9780061555176,368
HC0213,Sign of the Moon(Warriors: Omen of the Stars),Erin Hunter,"Apr. 3rd, 2012",Harper,9780061555213,297
HC0317,Warriors: Omen of the Stars #5(Warriors: Omen of the Stars),Erin Hunter,"Dec. 26th, 2012",HarperCollins,9780061555268,384
HC0523,Warriors: Omen of the Stars #6(Warriors: Omen of the Stars),Erin Hunter,"Apr. 2nd, 2013",HarperCollins,9780061555299,400
HC2991,No Pretty Pictures,Anita Lobel,"Sep. 16th, 2008",Collins,9780061565892,239
HC0477,Wicked(Pretty Little Liars (Quality)),Sara Shepard,"Jun. 2nd, 2009",Harper Teen,9780061566103,310
HC0551,Killer(Pretty Little Liars (Quality)),Sara Shepard,"Jan. 19th, 2010",Harper Teen,9780061566134,321
HC0532,Heartless(Pretty Little Liars (Quality)),Sara Shepard,"Jun. 8th, 2010",Harper Teen,9780061566165,274
HC0494,Wanted(Pretty Little Liars (Quality)),Sara Shepard,"Apr. 26th, 2011",Harper Teen,9780061566196,259
255,Steps in Time: An Autobiography,"['Fred Astaire', '', '']",08/05/2008,HarperCollins Publishers,9780061567568,384
HC0493,Bluestar's Prophecy(Warriors (Avon Paperback)),Erin Hunter,"Jun. 1st, 2010",HarperCollins,9780061582509,516
HC1852,Galloping Gold(Phantom Stallion: Wild Horse Island),Terri Farley,"Mar. 31st, 2009",HarperCollins,9780061626456,228
HC2744,Radiant Shadows(Wicked Lovely (Paper)),Melissa Marr,"Feb. 22nd, 2011",Harper,9780061659249,340
HC2155,Darkest Mercy(Wicked Lovely (Paper)),Melissa Marr,"Feb. 21st, 2012",HarperCollins,9780061659270,327
HC2879,Holiday Princess(Princess Diaries Books),Meg Cabot,"Oct. 31st, 2008",Harper Teen,9780061663161,137
HC1003,Ghosts of War,Ryan Smithson,"May. 4th, 2010",Collins,9780061664717,321
HC0614,Red Scarf Girl,Ji-Li Jiang,"Jun. 24th, 2008",Harper Teen,9780061667718,285
HC1414,Wings(Aprilynne Pike (Quality)),Aprilynne Pike,"Apr. 6th, 2010",Harper Teen,9780061668050,294
HC1931,Spells(Aprilynne Pike (Quality)),Aprilynne Pike,"May. 3rd, 2011",Harper Teen,9780061668081,359
HC1791,Illusions(Aprilynne Pike (Quality)),Aprilynne Pike,"May. 1st, 2012",Harper Teen,9780061668111,375
HC2233,The Initiation and the Captive Part I(Secret Circle (Harper Teen)),L. J. Smith,"Aug. 1st, 2008",Harper Teen,9780061670855,396
HC0840,Crunch,Leslie Connor,"Mar. 27th, 2012",Katherine Tegen Books,9780061692345,330
HC0576,Skyclan's Destiny(Warriors (Avon Paperback)),Erin Hunter,"Apr. 26th, 2011",HarperCollins,9780061699962,462
HC1977,Ten Things We Did (and Probably Shouldn't Have),Sarah Mlynowski,"Jun. 19th, 2012",Harper Teen,9780061701269,357
HC2231,The Last Apprentice(Last Apprentice (Paperback)),Joseph Delaney,"Aug. 23rd, 2011",Greenwillow Books,9780061715129,464
HC1712,The Vampire Diaries: The Return(Vampire Diaries: The Return (Quality)),L. J. Smith,"Mar. 16th, 2010",Harper Teen,9780061720802,608
HC0196,Before I Fall,Lauren Oliver,"Oct. 25th, 2011",HarperCollins,9780061726811,470
HC0064,Delirium(Delirium (Paperback)),Lauren Oliver,"Feb. 7th, 2012",Harper,9780061726835,441
HC2498,I Can't Keep My Own Secrets,Larry Smith,"Sep. 1st, 2009",Harper Teen,9780061726842,192
HC2052,The Carrie Diaries(Carrie Diaries (Paperback)),Candace Bushnell,"Apr. 26th, 2011",Balzer & Bray/Harperteen,9780061728921,389
HC1787,Summer and the City(Carrie Diaries (Paperback)),Candace Bushnell,"Apr. 24th, 2012",Balzer & Bray/Harperteen,9780061729003,416
HC1664,Purple Heart,Patricia McCormick,"Feb. 15th, 2011",Balzer & Bray/Harperteen,9780061730924,199
HC3056,The End of Time(Crispin (Paperback)),Avi,"Sep. 13th, 2011",Balzer & Bray/Harperteen,9780061740831,223
HC2126,Pop,Gordon Korman,"Jan. 18th, 2011",Balzer & Bray/Harperteen,9780061742613,260
HC1877,L.A. Candy(L. A. Candy (Quality)),Lauren Conrad,"Jan. 5th, 2010",HarperCollins,9780061767593,325
HC2286,Sweet Little Lies(L. A. Candy (Quality)),Lauren Conrad,"Aug. 31st, 2010",HarperCollins,9780061767616,336
HC2132,Sugar and Spice(L. A. Candy (Quality)),Lauren Conrad,"Apr. 5th, 2011",Harper,9780061767630,279
HC0612,Whale Talk,Chris Crutcher,"Jun. 30th, 2009",Greenwillow Books,9780061771316,298
HC2054,Vampire Kisses(Vampire Kisses (Paperback)),Ellen Schreiber,"Apr. 21st, 2009",Katherine Tegen Books,9780061778940,562
HC1657,The Body Finder,Kimberly Derting,"Feb. 15th, 2011",Harper,9780061779831,329
HC2258,Desires of the Dead,Kimberly Derting,"Apr. 17th, 2012",HarperCollins,9780061779862,358
HC2268,Warriors: Power of Three Box Set(Warriors),Erin Hunter,"Oct. 6th, 2009",HarperCollins,9780061782299,1104
HC2536,Half-Minute Horrors,Susan Rich,"Sep. 6th, 2011",HarperCollins,9780061833816,141
HC0630,The Lying Game(Lying Game (Paperback)),Sara Shepard,"Dec. 6th, 2011",Harper Teen,9780061869716,307
HC1090,The Lying Game #2(Lying Game (Paperback)),Sara Shepard,"Jul. 31st, 2012",Harper Teen,9780061869730,336
HC1845,The Lying Game #3(Lying Game),Sara Shepard,"Feb. 5th, 2013",Harper Teen,9780061869754,352
HC1138,As Easy as Falling Off the Face of the Earth,Lynne Rae Perkins,"Apr. 10th, 2012",Greenwillow Books,9780061870927,352
HC1976,A Conspiracy of Kings(Thief of Eddis (Paperback)),Megan Whalen Turner,"Aug. 23rd, 2011",Greenwillow Books,9780061870958,352
178,"Tales of Wonder: Adventures Chasing the Divine, an Autobiography","['Huston Smith', '', '']",05/12/2009,HarperCollins Publishers,9780061879449,240
HC1338,Epic Fail,Claire LaZebnik,"Aug. 2nd, 2011",Harper Teen,9780061921261,295
HC1942,The Trouble with Flirting,Claire LaZebnik,"Feb. 26th, 2013",Harper Teen,9780061921278,288
HC1767,Firelight(Firelight (Paperback - Trilogy)),Sophie Jordan,"Sep. 6th, 2011",Harper,9780061935091,326
506,That Bird Has My Wings,"['Jarvis Jay Masters', '', '']",09/22/2009,HarperCollins Publishers,9780061937378,304
HC0563,Warriors: Power of Three Box Set(Warriors: Power of Three (Paperback)),Erin Hunter,"Sep. 28th, 2010",HarperCollins,9780061957055,129
HC3026,Balthazar(Evernight Novels (Quality)),Claudia Gray,"Mar. 5th, 2013",Harper Teen,9780061961199,400
HC1908,Beautiful Days(Bright Young Things),Anna Godbersen,"Jul. 31st, 2012",Harper,9780061962691,358
HC1965,Bumped,Megan McCafferty,"Apr. 24th, 2012",Balzer & Bray/Harperteen,9780061962752,323
HC1080,The Awakening(Vampire Diaries),L. J. Smith,"Sep. 1st, 2009",Harper Teen,9780061963865,253
HC1461,The Struggle(Vampire Diaries),L. J. Smith,"Sep. 1st, 2009",Harper Teen,9780061963872,236
HC0091,I Am Number Four(I Am Number Four (Paperback)),Pittacus Lore,"Aug. 23rd, 2011",Harper,9780061969577,440
HC0165,The Power of Six(Lorien Legacies),Pittacus Lore,"Jul. 24th, 2012",HarperCollins,9780061974571,406
HC1689,The Last Little Blue Envelope,Maureen Johnson,"Apr. 24th, 2012",Harper Teen,9780061976810,288
HC0582,Pandemonium,Lauren Oliver,"Jan. 22nd, 2013",HarperCollins,9780061978074,400
HC2995,A Long Way from You,Gwendolyn Heasley,"Jun. 5th, 2012",Harper Teen,9780061978852,314
1875,My Word is My Bond: A Memoir,"['Sir Roger Moore', '', '']",10/06/2009,HarperCollins Publishers,9780061980411,336
HC0451,Warriors Super Edition(Warriors (Avon Paperback)),Erin Hunter,"Apr. 24th, 2012",HarperCollins,9780061980992,528
HC1365,Supernaturally(Paranormalcy),Kiersten White,"Jul. 24th, 2012",Harper Teen,9780061985874,342
HC0504,Vampire Diaries Fury Rack PB(Vampire Diaries: The Return (Quality)),L. J. Smith,"May. 31st, 2010",HarperCollins,9780061990779,304
HC1066,Hallowed(Unearthly Trilogy (Paperback)),Cynthia Hand,"Dec. 26th, 2012",Harper Teen,9780061996191,432
HC0974,Seekers: Return to the Wild #1(Seekers: Return to the Wild),Erin Hunter,"Jan. 8th, 2013",HarperCollins,9780061996368,336
HC1645,Beastly,Alex Flinn,"Dec. 29th, 2009",Harper Teen,9780061998669,304
HC0780,Entwined,Heather Dixon,"Mar. 27th, 2012",Greenwillow Books,9780062001047,472
HC2089,Sweet Venom(Sweet Venom (Quality - Trilogy)),Tera Lynn Childs,"Sep. 4th, 2012",Katherine Tegen Books,9780062001825,384
HC2938,Social Suicide,Gemma Halliday,"Apr. 24th, 2012",Harper Teen,9780062003324,288
HC2154,Stefan's Diaries(Vampire Diaries: The Return (Quality)),L. J. Smith,"Nov. 2nd, 2010",Harper Teen,9780062003935,237
HC1148,Kick,Walter Dean Myers,"Apr. 24th, 2012",Harper Teen,9780062004918,224
HC2886,Dangerous Angels,Francesca Lia Block,"Sep. 28th, 2010",Harper Teen,9780062007407,496
HC1396,Warriors: Skyclan & the Stranger(Warriors (TokyoPop)),Dan Jolley,"Jul. 5th, 2011",Harper,9780062008367,87
HC1532,Warriors: Skyclan and the Stranger #2(Warriors: Skyclan and the Stranger),Erin Hunter,"Nov. 22nd, 2011",HarperCollins,9780062008374,112
HC0748,Warriors: Skyclan and the Stranger #3(Warriors: Skyclan and the Stranger),Erin Hunter,"Apr. 3rd, 2012",HarperCollins,9780062008381,112
HC1415,Pretty Little Liars TV(Pretty Little Liars (Quality)),Sara Shepard,"Jun. 8th, 2010",Harper Teen,9780062009548,286
92,Memories Before and After the Sound of Music: An Autobiography,"['Agathe von Trapp', '', '']",09/14/2010,HarperCollins Publishers,9780062010551,256
HC2582,The Wee Free Men,Terry Pratchett,"Aug. 24th, 2010",Harper,9780062012173,552
HC1424,The Vampire Diaries: The Hunters(Vampire Diaries (Quality)),L. J. Smith,"Oct. 23rd, 2012",Harper Teen,9780062017697,432
HC0350,The Vampire Diaries: The Hunters(Vampire Diaries (Quality)),L. J. Smith,"Dec. 1st, 2012",Harper Teen,9780062017710,416
HC1578,Darkness Before Dawn,J. A. London,"May. 29th, 2012",Harper Teen,9780062020659,272
HC0921,Blood-Kissed Sky(Darkness Before Dawn - Trilogy),J. A. London,"Dec. 26th, 2012",Harper Teen,9780062020666,368
205,My House of Memories: An Autobiography,"['Merle Haggard', '', '']",12/28/2010,HarperCollins Publishers,9780062023216,259
HC0004,Divergent(Divergent Trilogy (Paperback)),Veronica Roth,"Feb. 28th, 2012",Katherine Tegen Books,9780062024039,576
HC3011,Shadowcry(Secrets of Wintercraft),Jenna Burtenshaw,"Jun. 26th, 2012",Greenwillow Books,9780062026439,320
HC0791,The Girl of Fire and Thorns(Girl of Fire and Thorns (Quality - Trilogy)),Rae Carson,"Aug. 21st, 2012",Greenwillow Books,9780062026507,448
HC2939,Vampire Kisses(Vampire Kisses Graphic Novels (Tokyopop)),Ellen Schreiber,"Sep. 27th, 2011",Katherine Tegen Books,9780062026729,192
HC2960,Hereafter,Tara Hudson,"May. 8th, 2012",Harper Teen,9780062026781,407
HC2506,Rage of the Fallen(Last Apprentice (Paperback)),Joseph Delaney,"Apr. 17th, 2012",Greenwillow Books,9780062027580,396
120,Autobiography of My Dead Brother,"['Walter Dean Myers', 'Christopher Myers', '']",10/26/2010,HarperCollins Publishers,9780062046895,224
HC1111,Eve(Eve Trilogy (Quality)),Anna Carey,"Jul. 3rd, 2012",HarperCollins,9780062048516,322
102,Margaret Thatcher: The Autobiography,"['Margaret Thatcher', '', '']",04/16/2013,HarperCollins Publishers,9780062049452,832
HC1281,Flawless(Pretty Little Liars (Quality)),Sara Shepard,"Jan. 1st, 2011",Harper Teen,9780062059871,330
HC2589,The Selection,Kiera Cass,"Mar. 26th, 2013",Harper Teen,9780062059949,352
HC2967,The Three Musketeers,Alexandre Dumas,"Sep. 27th, 2011",HarperCollins,9780062060136,384
HC2085,Incarnate,Jodi Meadows,"Jan. 2nd, 2013",Katherine Tegen Books,9780062060761,400
HC0739,Dear Bully,Megan Kelley Hall,"Sep. 6th, 2011",Harper Teen,9780062060976,369
22,Blues All around Me: The Autobiography of B. B. King,"['B. B. King', 'David Ritz', '']",03/08/2011,HarperCollins Publishers,9780062061034,368
HC2574,Partials,Dan Wells,"Feb. 26th, 2013",Balzer & Bray/Harperteen,9780062071057,496
HC2707,Everneath,Brodi Ashton,"Dec. 26th, 2012",Balzer & Bray/Harperteen,9780062071149,400
HC0772,Under the Never Sky,Veronica Rossi,"Jan. 8th, 2013",HarperCollins,9780062072047,400
HC0330,Twisted(Pretty Little Liars (Quality)),Sara Shepard,"Jun. 5th, 2012",Harper Teen,9780062081025,305
HC0888,The Graveyard Book(P.S. (Paperback)),Neil Gaiman,"Sep. 27th, 2011",Harper Perennial,9780062081551,293
HC1628,Fang Girl,Helen Keeble,"Sep. 11th, 2012",Harper Teen,9780062082251,352
490,The Autobiography of Mark Twain,"['Charles Neider', '', '']",01/18/2011,HarperCollins Publishers,9780062084705,560
HC0887,Shatter Me(Shatter Me (Quality)),Tahereh Mafi,"Oct. 16th, 2012",HarperCollins,9780062085504,368
2018,Pretty Good for a Girl: The Autobiography of a Snowboarding Pioneer,"['Tina Basich', 'Kathleen Gasperini', '']",05/24/2011,HarperCollins Publishers,9780062091994,240
HC1524,Shards and Ashes,Melissa Marr,"Feb. 19th, 2013",HarperCollins,9780062098450,384
HC1567,I Am Number Four(Lorien Legacies),Pittacus Lore,"Aug. 23rd, 2011",Harper,9780062116550,440
367,Take It Like a Man: The Autobiography of Boy George,"['Boy George', 'Spencer Bright', '']",08/07/2012,HarperCollins Publishers,9780062117786,512
94,Just As I Am: The Autobiography of Billy Graham,"['Billy Graham', '', '']",10/11/2011,HarperCollins Publishers,9780062119544,832
HC1444,Nobody But Us,Kristin Halbrook,"Jan. 29th, 2013",Harper Teen,9780062121264,272
46,"Mud, Sweat, and Tears: The Autobiography","['Bear Grylls', '', '']",01/29/2013,HarperCollins Publishers,9780062124135,408
HC0783,Pretty Little Liars(Pretty Little Liars),Sara Shepard,"Jan. 2nd, 2013",Harper Teen,9780062125927,480
HC2910,The Secret Circle(Secret Circle),L. J. Smith,"Mar. 12th, 2013",Harper Teen,9780062130419,320
109,Dr. J: The Autobiography,"['Julius Erving', 'Karl Taro Greenfeld', '']",11/05/2013,HarperCollins Publishers,9780062188038,448
212,I Dreamed I Was a Very Clean Tramp: An Autobiography,"['Richard Hell', '', '']",02/18/2014,HarperCollins Publishers,9780062190840,304
66,American Sniper (Enhanced Edition): The Autobiography of the Most Lethal Sniper in U.S. Military History,"['Chris Kyle', 'Scott McEwen', 'Jim DeFelice']",01/03/2012,HarperCollins Publishers,9780062190970,448
HC1481,Just Write,Walter Dean Myers,"Apr. 24th, 2012",Collins,9780062203908,161
62,An Autobiography,"['Agatha Christie', '', '']",09/11/2012,HarperCollins Publishers,9780062204578,576
HC0227,I Am Number Four: The Lost Files(Lorien Legacies (Unnumbered)),Pittacus Lore,"Jul. 24th, 2012",HarperCollins,9780062211101,351
HC1102,The Carrie Diaries TV Tie-In Edition,Candace Bushnell,"Dec. 26th, 2012",Balzer & Bray/Harperteen,9780062236845,416
HC1774,Gone Special Edition(Gone),Michael Grant,"Mar. 5th, 2013",Katherine Tegen Books,9780062236913,592
13,The Autobiography of Eleanor Roosevelt,"['Eleanor Roosevelt', '', '']",10/21/2014,HarperCollins Publishers,9780062355911,480
1,American Sniper (Movie Tie-in Edition): The Autobiography of the Most Lethal Sniper in U.S. Military History,"['Chris Kyle', 'Scott McEwen', 'Jim DeFelice']",11/25/2014,HarperCollins Publishers,9780062376336,416
1249,I'm Alive: An Autobiography,"['Cecil Williams', '', '']",04/01/1980,HarperCollins Publishers,9780062509505,224
3359,I'm Alive: An Autobiography,"['Cecil Williams', '', '']",04/01/1980,HarperCollins Publishers,9780062509505,224
HC0669,Sounder,William Howard Armstrong,"Jun. 9th, 1995",HarperTrophy,9780064400206,128
HC2776,Freaky Friday,Mary Rodgers,"Oct. 31st, 1973",HarperTrophy,9780064400466,144
HC0365,Julie of the Wolves(Julie Series),Jean Craighead George,"Jun. 6th, 1997",HarperTrophy,9780064400589,170
HC1760,On the Way Home(Little House),Laura Ingalls Wilder,"Oct. 20th, 1976",HarperCollins,9780064400800,128
HC2985,West from Home(Little House),Laura Ingalls Wilder,"Oct. 20th, 1976",HarperCollins s,9780064400817,171
HC0600,"Good Night, Mr. Tom",Michelle Magorian,"Nov. 13th, 1986",HarperTrophy,9780064401746,336
HC0271,The Great Gilly Hopkins,Katherine Paterson,"Jun. 17th, 1987",HarperTrophy,9780064402019,148
HC1348,The Talking Earth,Jean Craighead George,"Oct. 23rd, 1987",HarperTrophy,9780064402125,160
HC0448,The Master Puppeteer,Katherine Paterson,"Mar. 24th, 1989",Harper Teen,9780064402811,192
HC1244,My Daniel,Pam Conrad,"Apr. 15th, 1991",HarperCollins,9780064403092,144
HC0770,Jacob Have I Loved,Katherine Paterson,"Feb. 2nd, 1990",HarperTrophy,9780064403689,272
HC1207,The Upstairs Room(Trophy Newbery),Johanna Reiss,"Oct. 30th, 1990",HarperTrophy,9780064403702,208
HC0498,Old Yeller,Fred Gipson,"Jun. 9th, 1995",HarperTrophy,9780064403825,192
HC1436,Scary Stories 3(Scary Stories Scary Stories),Alvin Schwartz,"Sep. 30th, 1991",HarperCollins,9780064404181,128
HC0789,Beauty,Robin McKinley,"Jun. 30th, 1993",HarperCollins s,9780064404778,247
HC2078,Ajeemah and His Son(Willa Perlman Books),James R. Berry,"Jan. 30th, 1994",HarperTrophy,9780064405232,83
HC2511,The Moves Make the Man (Rpkg),Bruce Brooks,"Dec. 15th, 1995",HarperCollins,9780064405645,288
HC1849,Julie(Julie Series),Jean Craighead George,"Jan. 18th, 1996",HarperTrophy,9780064405737,240
HC0877,The Endless Steppe,Esther Hautzig,"May. 12th, 1995",HarperCollins,9780064405775,256
HC1469,"Catherine, Called Birdy",Karen Cushman,"Mar. 31st, 1995",HarperTrophy,9780064405843,224
HC1084,Strawberry Girl(Trophy Newbery),Lois Lenski,"Mar. 31st, 1995",HarperTrophy,9780064405850,208
HC0289,Bull Run,Paul Fleischman,"Mar. 31st, 1995",HarperTrophy,9780064405881,128
HC0834,Scorpions,Walter Dean Myers,"Dec. 8th, 1995",HarperTrophy,9780064406239,224
HC0773,The Midwife's Apprentice,Karen Cushman,"Aug. 16th, 1996",HarperTrophy,9780064406307,128
HC1743,Drive-By(Harper Trophy Books (Paperback)),Lynne Ewing,"Dec. 20th, 1997",HarperCollins,9780064406499,96
HC2152,Julie's Wolf Pack(Julie Series),Jean Craighead George,"Feb. 13th, 1999",HarperTrophy,9780064407212,208
HC0062,Monster,Walter Dean Myers,"May. 8th, 2001",Amistad Press,9780064407311,288
HC1074,Street Love,Walter Dean Myers,"Oct. 30th, 2007",Amistad Press,9780064407328,134
HC1619,Abarat,Clive Barker,Unknown,HarperTrophy,9780064407335,388
HC2115,Kissing the Witch,Emma Donoghue,"Feb. 27th, 1999",Harper Teen,9780064407724,240
HC0225,Homeless Bird,Gloria Whelan,"Aug. 21st, 2001",HarperTrophy,9780064408196,192
HC1565,Skeleton Man,Joseph Bruchac,"Aug. 5th, 2003",HarperTrophy,9780064408882,114
HC1668,Blackwater(Harper Trophy Books (Paperback)),Eve Bunting,"Aug. 8th, 2000",HarperTrophy,9780064408905,160
HC1914,Handbook for Boys,Walter Dean Myers,"Apr. 1st, 2003",Amistad Press,9780064409308,224
HC2521,Pharaoh's Daughter,Julius Lester,"Feb. 28th, 2002",HarperTrophy,9780064409698,192
HC1586,The Thief of Always,Clive Barker,"Feb. 28th, 2002",HarperTrophy,9780064409940,224
HC0843,The Other Side of Truth,Beverley Naidoo,"Dec. 24th, 2002",HarperTrophy,9780064410021,272
HC0541,Howl's Moving Castle,Diana Wynne Jones,"Aug. 7th, 2001",Greenwillow Books,9780064410342,336
HC0484,Surviving the Applewhites,Stephanie S. Tolan,"Dec. 23rd, 2003",HarperTrophy,9780064410441,216
HC0753,So B. It,Sarah Weeks,"Oct. 4th, 2005",HarperTrophy,9780064410472,245
HC2872,The Wild One(Phantom Stallion),Terri Farley,"Jul. 23rd, 2002",Avon Books,9780064410854,224
HC2614,The Renegade(Phantom Stallion),Terri Farley,Unknown,Avon Books,9780064410885,240
HC2389,Free Again(Phantom Stallion),Terri Farley,Unknown,Avon Books,9780064410892,224
HC2211,The Kite Rider,Geraldine McCaughrean,"Sep. 23rd, 2003",HarperTrophy,9780064410915,307
HC2409,Science Experiments You Can Eat,Vicki Cobb,"Nov. 14th, 1984",HarperCollins,9780064460026,224
HC1730,The Little House Cookbook,Barbara M. Walker,"Sep. 7th, 1989",HarperTrophy,9780064460903,240
HC0972,Indian Captive,Lois Lenski,"Feb. 18th, 1995",HarperTrophy,9780064461627,320
HC0270,Harriet Tubman,Ann Petry,"Dec. 15th, 1995",Amistad Press,9780064461818,256
HC0123,Red Scarf Girl,Ji-Li Jiang,"Sep. 4th, 1998",HarperTrophy,9780064462082,320
HC2549,Stop Pretending,Sonya Sones,"Jan. 23rd, 2001",HarperTempest,9780064462181,160
HC1643,Where the Lilies Bloom,Vera Cleaver,"Oct. 6th, 1989",HarperTrophy,9780064470056,224
HC1010,The Endless Steppe (Rack),Esther Hautzig,"Jun. 30th, 1987",Harper Teen,9780064470278,256
HC1052,Rifles for Watie,Harold Keith,"Sep. 25th, 1987",HarperTrophy,9780064470308,352
HC0309,The Contender,Robert Lipsyte,"Apr. 1st, 1987",HarperTrophy,9780064470391,240
HC1360,Banner in the Sky,James Ramsey Ullman,"Apr. 15th, 1988",HarperTrophy,9780064470483,288
HC1662,Scorpions,Walter Dean Myers,"Apr. 25th, 1990",HarperTrophy,9780064470667,224
HC3088,Gentlehands,M. E. Kerr,"Oct. 30th, 1990",HarperTrophy,9780064470674,208
HC2380,El Bronx Remembered,Nicholasa Mohr,"Mar. 19th, 1993",Harper Teen,9780064471008,272
HC1613,Sabriel(Abhorsen Trilogy (Paperback)),Garth Nix,"Aug. 23rd, 1997",HarperTrophy,9780064471831,496
HC1249,Parrot in the Oven,Victor Martinez,"Feb. 13th, 1998",HarperTrophy,9780064471862,224
HC2253,Smiles to Go,Jerry Spinelli,"Aug. 25th, 2009",HarperCollins,9780064471978,272
HC0437,The Color of My Words,Lynn Joseph,"Dec. 24th, 2001",HarperTrophy,9780064472043,144
HC0053,Seedfolks(Joanna Colter Books),Paul Fleischman,"Mar. 24th, 1999",HarperTrophy,9780064472074,80
HC0584,Stuck in Neutral,Terry Trueman,"Oct. 9th, 2001",Harper Teen,9780064472135,144
